Section ID,Section,HS2 ID,HS2,Trade Value,Share
10,Paper Goods,1049,"Books, newspapers, & other prints",69096319,0.1418469897664546
11,Textiles,1150,Silk,7859.999999999999,0.000016135698047306007
11,Textiles,1151,Wool & animal hair,5603176,0.011502691608385738
11,Textiles,1152,Cotton,2730280,0.0056049584815011004
11,Textiles,1153,"Vegetable textile fibers, paper yarn & fabrics",1492991,0.0030649429978811004
11,Textiles,1154,Man-made filaments,11831567,0.02428887945782064
11,Textiles,1155,Man-made staple fibres,26046250,0.05347002865962394
11,Textiles,1156,"Wadding, felt, nonwovens, twin, ropes, & articles thereof",68908348,0.14146110639525228
11,Textiles,1157,Carpets & textile floor covers,12453061,0.025564736903394735
11,Textiles,1158,Special woven fabrics and tapestries,5019952,0.010305398178622124
11,Textiles,1159,"Coated, covered, & laminated fabrics for industrial use",10071248,0.020675142072205416
11,Textiles,1160,Knitted fabrics,12153924,0.024950642207876038
11,Textiles,1161,Knitted clothing accesories,158311173,0.32499507443292924
11,Textiles,1162,Non-knitted clothing accesories,439908176,0.9030821242337339
11,Textiles,1163,Used clothes & textile articles,138672740,0.2846795750677575
12,Footwear and Headwear,1264,Footwear,202103059,0.4148949026031643
12,Footwear and Headwear,1265,Headgear,3685085,0.007565066010007209
12,Footwear and Headwear,1266,"Umbrellas, walking sticks, & whips",5474806,0.011239162402490996
12,Footwear and Headwear,1267,"Feather articles, feathers, artificial flowers, & articles of human hair",3453234,0.007089101922479735
13,Stone And Glass,1368,"Stone, plaster, cement, asbestos, mica.",96991971,0.19911363321489325
13,Stone And Glass,1369,Ceramic products,162966754,0.3345524598337912
13,Stone And Glass,1370,Glass & glassware,143471672,0.29453124398653036
14,Precious Metals,1471,"Precious stones, metals, & pearls",124747357,0.25609232630426026
15,Metals,1572,Iron & steel,10257493941,21.057484090845666
15,Metals,1573,Iron/Steel Articles,980471388,2.0127977431031825
15,Metals,1574,Copper articles,189976631,0.3900007065980247
15,Metals,1575,Nickel articles,5977149,0.012270416214727362
15,Metals,1576,Aluminum articles,132461897,0.2719294112933015
15,Metals,1578,Lead articles,53437920,0.10970205361273469
15,Metals,1579,Zinc articles,151911,0.0003118562374127612
15,Metals,1580,Tin articles,442644,0.0009086984639251554
15,Metals,1581,Cermet articles,106943407,0.21954281469493026
15,Metals,1582,Tools & cutlery,22166248,0.04550481991980925
15,Metals,1583,Miscellaneous metal products,133721950,0.2745161587146249
16,Machines,1684,"Machinery, mechanical appliances, & parts",1910947531,3.922960858073911
16,Machines,1685,Electrical machinery and electronics,2859516723,5.870266972461829
17,Transportation,1786,Railway and trams,333934102,0.685529241421156
17,Transportation,1787,"Cars, tractors, trucks & parts thereof.",261565862,0.5369653649765029
17,Transportation,1788,Aircraft and Spacecraft,107430989,0.2205437658304648
17,Transportation,1789,"Ships, boats, & floating structures",218308104,0.4481620416569818
18,Instruments,1890,"Optical, photo, & film equipment; medical instruments",167174385,0.34319025414810217
18,Instruments,1891,"Clocks, watches, & parts",2827241,0.0058040085347281795
18,Instruments,1892,Musical instruments,1099944,0.0022580616097895626
19,Weapons,1993,Weapons,13774899,0.02827832199696406
20,Miscellaneous,2094,"Furniture, bedding, lamps, & prefab buildings",556954529,1.1433651534381093
20,Miscellaneous,2095,"Toys, games, & sports",160069614,0.3286049564952706
20,Miscellaneous,2096,Misc. manufactures,4144056,0.00850728197291689
21,Arts and Antiques,2197,Art & antiques,1139995,0.0023402818187580935
